Trading Name,Outlet Name,Website,Outlet Address,Outlet Suburb,Outlet Postcode,Telephone Number,Online Mail Order Flag,Australia Wide Flag,Overseas Flag,Senior Scheme Flag,Carer Scheme Flag,Business Category,Discount,Latitude,Longitude
Independent Blinds & Awnings P/L (QBCC Act Lic 716114),Independent Blinds & Awnings P/L,www.independentblindsandawnings.com.au,48 Carrothool Pl,MOOLOOLABA,4557,(07) 5476 5338,No,Yes,No,Yes,Yes,Blinds and Awnings,10% discount on all services.,-26.68707,153.112253
Independent Capital Advisers,Independent Capital Advisers,www.incapital.com.au,L 1  55 Spence St,CAIRNS,4870,(07) 4031 4575,No,Yes,No,Yes,Yes,Financial Services,"All commissions rebated, fee for service.",-16.92528,145.776013
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 1  40 Hornibrook Esp,CLONTARF,4019,(07) 3284 5599,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.26105,153.080386
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 55  Deception Bay Shop Cnt,DECEPTION BAY,4508,(07) 3293 2943,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.17601,152.991271
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 5  121 Toolooa St,GLADSTONE,4680,(07) 4972 3732,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-23.857258,151.269107
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,U 1  30 Excelsior Rd,GYMPIE,4570,(07) 5482 2278,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-26.198027,152.666652
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 2  1401 Anzac Ave,KALLANGUR,4503,(07) 3491 3990,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.2509,152.99348
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop G54  284 Anzac Ave,KIPPA-RING,4021,(07) 3284 7701,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.225378,153.086153
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,98 Victoria St,MACKAY,4740,(07) 4951 2086,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-21.140973,149.186578
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 6  3 Tarcoola Ave,MOOLOOLABA,4557,(07) 5444 0999,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-26.683518,153.117073
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 9  49 Morayfield Rd,MORAYFIELD,4506,(07) 5495 5188,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.094023,152.951199
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 13  611 Wynnum Rd,MORNINGSIDE,4109,(07) 3399 9475,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.468733,153.071821
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Nerang Mall ,NERANG,4211,(07) 5578 1728,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.994182,153.333195
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,3  1646 Anzac Ave,NORTH LAKES,4509,(07) 3481 2817,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.242356,153.023149
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 2  235 Musgrave St,ROCKHAMPTON NORTH,4701,(07) 4921 2181,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-23.372426,150.520795
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 6  111 George St,ROCKHAMPTON SOUTH,4700,(07) 4927 0008,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-23.380056,150.505551
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 13B  31-45 Eyre St,TOWNSVILLE NORTH,4810,(07) 4724 5510,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-19.253685,146.815541
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 8  90 Days Rd,UPPER COOMERA,4209,(07) 5573 1275,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.853388,153.299915
Indian Brothers Restaurant,Indian Brothers Restaurant,www.indianbrothers.com.au,Shop 5  50 Chambers Flat Rd,WATERFORD WEST,4133,(07) 3200 4875,No,Yes,No,Yes,Yes,Restaurants and Dining Out,10% discount dine-in only.,-27.719714,153.092465
Indooroopilly Hotel,Indooroopilly Hotel,www.indooroopillyhotel.com.au,3 Station Rd,INDOOROOPILLY,4068,(07) 3878 0111,No,Yes,Yes,Yes,Yes,"Clubs, Hotels and Taverns",10% off bistro menu. Excludes seniors menu & other offers.,-27.502463,152.975545
Infinity Attraction,Infinity,http://www.infinitygc.com.au,3240 Surfers Paradise Blvd,SURFERS PARADISE,4217,(07) 5526 8935,No,Yes,Yes,Yes,Yes,Tourist Attractions,$19.90 Admission (25%Off Adult). Purchase online at ww.infinitygc.com.au and receive a further 10%.,-27.999594,153.427898
Ingham Picture Theatre,Ingham Picture Theatre,www.inghampicturetheatre.com.au,76 Townsville Rd,INGHAM,4850,(07) 4776 3434,No,Yes,Yes,Yes,Yes,Cinemas,Tickets at pensioner rate for all sessions.,-18.651375,146.154941
Ingham Plaza Pharmacy,Ingham Plaza Pharmacy,www.inghamplazapharmacy.com.au,Herbert St,INGHAM,4850,(07) 4776 2733,No,Yes,No,Yes,Yes,Pharmacies,10% discount. Excludes prescriptions and specials.,-18.650325,146.156215
Ingwersen & Lansdown,Ingwersen & Lansdown,www.ingwersen.com.au,1065 Gold Coast Hwy,PALM BEACH,4221,(07) 5598 1788,No,No,No,Yes,No,Legal Services,20% off wills and powers of attorney.,-28.120542,153.472912
Inheritance Solutions,Inheritance Solutions,www.inheritancesolutions.com.au,(blank),(blank),(blank),(07) 5551 0352,Yes,No,No,No,Yes,Legal Services,5% off solicitor's fees (excluding disbursements).,(blank),(blank)
Ink Brothers,Ink Brothers,http://www.inkbrothers.com.au,239 Nicklin Way,WARANA,4575,(07) 5437 7314,No,Yes,No,Yes,No,Stationery and Office Supplies,10% Discount on all ink and toner cartridge purchases,-26.725107,153.1299
Ink Citi Qld,Ink Citi Qld,http://www.inkcitiqld.com.au,Ashmore Plaza Shopping Centre - Kiosk 2  146-160 Cotlew St,ASHMORE,4214,0416 988 894,No,Yes,No,Yes,No,Stationery and Office Supplies,"10% off normal store price for compatible ink & toner cartridges, refills, printer & computer services. Not valid with any other offer. T&C apply.",-27.986478,153.3823
Ink Ashmore,Ink Now Ashmore,www.inknow.biz,U 5  694 Ashmore Rd,MOLENDINAR,4214,(07) 5597 5379,No,Yes,No,Yes,Yes,Stationery and Office Supplies,5% off genuine products. 10% off compatible products.,-27.979809,153.362266
inkybluemoon,inkybluemoon,https://inkybluemoon.wixsite.com/graphicdesign,(blank),(blank),(blank),0401 050 057,Yes,Yes,Yes,Yes,Yes,Graphic Artists and Designers,"12.5% off graphic design, digital photo restoration & digital photo colouring services.",(blank),(blank)
Inner-Worth Complete Health,Inner-Worth Complete Health,http://www.inner-worth.com,"Pivotal Point, Level 4, Suite 402  50 Marine Pde",SOUTHPORT,4215,(07) 5526 3816,No,Yes,Yes,Yes,Yes,Psychologists and Counselling,20% discount.,-12.730334,130.952822
Innisfail Carpet Court,Innisfail Carpet Court,www.carpetcourt.com.au ,150 Edith St,INNISFAIL,4860,(07) 4061 4622,No,No,No,Yes,Yes,Carpets and Floor Coverings,10% off recommended retail price for carpet/vinyl/laminate flooring. Excludes laying.,-17.524406,146.025082
Innisfail Optical,Innisfail Optical,www.innisfailoptical.com.au,39A Rankin St,INNISFAIL,4860,(07) 4061 1506,No,Yes,No,Yes,Yes,Optometrists and Optical Dispensers,5% discount on all prescription glasses and sunglasses.,-17.523036,146.031041
Police-Citizens Youth Club,Innisfail PCYC,www.pcyc.org.au,2 Palmerston Dr,INNISFAIL,4860,(07) 4061 3442,No,No,No,Yes,Yes,Police and Citizens Youth Centres,80% discount on adult membership rate.,-17.524051,146.010926
Innisfail Physiotherapy,Innisfail Physiotherapy,(blank),2 Flying Fish Point Rd,INNISFAIL ESTATE,4860,(07) 4061 8209,No,Yes,No,Yes,Yes,Physiotherapists,10% discount on all consultations.,-17.518801,146.034433
Insight Eyewear Laidley Pty Ltd,Insight Eyewear Laidley Pty Ltd,(blank),Shop 9  132 Patrick St,LAIDLEY,4341,(07) 5465 3640,No,Yes,No,Yes,Yes,Optometrists and Optical Dispensers,5% discount on frames and lenses. Conditions apply.,-27.630569,152.394836
Insight Optometrists,Insight Optometrists,http://www.insightoptom.com.au,80 Stamford Rd - Lantos Place,INDOOROOPILLY,4068,(07) 3878 2655,No,Yes,Yes,Yes,Yes,Optometrists and Optical Dispensers,20% off optical frames. 20% off selected sunglass frames. Medicare Bulk Bill eye examinations. Free livetime frame adjustments.,-27.507342,152.979806
Inspirations Paint,Inspirations Paint,www.inspirationspaint.com.au,92 Howard St,NAMBOUR,4560,(07) 5441 1873,No,Yes,No,Yes,Yes,Paint,5% off products. Excludes advertised or store specials.,-26.627076,152.962803
Inspirations Paint & Colour ,Inspirations Paint & Colour,www.3dpaintstore.com.au,cnr Boat Harbour Dr/Beach Rd,PIALBA,4655,(07) 4124 1100,No,Yes,No,Yes,Yes,Paint,5% discount. Excludes items on promotion.,-25.286473,152.83092
Inspirations Paint & Colour,Inspiration's Paint & Colour,www.inspirationspaint.com.au,cnr Bourbong/Branyan Sts,BUNDABERG,4670,(07) 4152 8244,No,Yes,No,Yes,Yes,Paint,10% discount on all items. Excludes specials.,-24.868599,152.339976
Inspirations Paint & Colour,Inspiration's Paint & Colour,www.inspirationspaint.com.au,Ruby St,EMERALD,4720,(07) 4982 0988,No,Yes,No,Yes,Yes,Paint,10% discount on all items. Excludes specials.,-23.525637,148.157787
Inspirations Paint & Colour,Inspiration's Paint & Colour,www.inspirationspaint.com.au,103 Hanson Rd,GLADSTONE,4680,(07) 4976 9580,No,Yes,No,Yes,Yes,Paint,10% discount on all items. Excludes specials.,-23.842234,151.239385
Inspirations Paint & Colour,Inspiration's Paint & Colour,www.inspirationspaint.com.au,Yaamba Rd,NTH ROCKHAMPTON,4701,(07) 4926 1340,No,Yes,No,Yes,Yes,Paint,10% discount on all items. Excludes specials.,-23.345637,150.521615
Inspirations Paint & Colour,Inspiration's Paint & Colour,www.inspirationspaint.com.au,160 Kent St,ROCKHAMPTON,4700,(07) 4927 7966,No,Yes,No,Yes,Yes,Paint,10% discount on all items. Excludes specials.,-23.380764,150.508362
Install My Antenna,Install My Antenna,https://www.installmyantenna.com.au/,Mobile Business,(blank),4000,1300 800 123,No,Yes,Yes,Yes,Yes,TV Antennas,10% discount conditions apply. Not to be used in conjunction with any other offer. Must present Seniors/Carer card prior to completion of job.,-27.46598,153.02394
Instint Window Tinting,Instint Window Tinting,www.instinttint.com.au,U 2  171 Currumburra Rd,ASHMORE,4214,(07) 5597 3233,No,Yes,No,Yes,Yes,Window Tinting,10% off  normal retail prices.,-27.980502,153.382866
InsureandGo Australia,InsureandGo,http://www.insureandgo.com.au,(blank),(blank),(blank),1300 401 177,Yes,No,No,Yes,No,Travel Insurance,"15% discount for travellers up to the age of 100, pre-existing conditions considered - use promo code senqld15 online or over the phone.",(blank),(blank)
Integrated Medicine @ Crescent Place,Integrated Medicine @ Crescent Place,(blank),136 Nambour-Mapleton Rd,NAMBOUR,4560,(07) 5476 4993,No,Yes,Yes,Yes,Yes,Natural Therapies,10% discount on all consultations.,-26.623699,152.958771
Integrated Medicine @ Crescent Place,Integrated Medicine @ Crescent Place,(blank),136 Nambour-Mapleton Rd,NAMBOUR,4560,(07) 5476 4993,No,Yes,Yes,Yes,Yes,Naturopaths,10% discount on all consultations.,-26.623699,152.958771
International Career Institute (Australia),International Career Institute,www.ici.edu.au/,(blank),(blank),(blank),1300 131 582,Yes,Yes,No,Yes,Yes,"Education, Training and Personal Development",20% off all courses.,(blank),(blank)
International Pool Products Pty Ltd,International Pool Products Pty Ltd,www.poolright.com.au,3 Expansion St,MOLENDINAR,4214,(07) 5564 7757,No,Yes,No,Yes,Yes,Pools and Spas,20% off recommended retail prices. Excludes chemicals.,-27.976055,153.359162
International Rail,International Rail,www.internationalrail.com.au,(blank),(blank),(blank),1300 387 245,Yes,Yes,No,Yes,Yes,Trains,"Maximum 15% off some Eurail, Britrail, Eurostar and Australia rail.",(blank),(blank)
Interval Weight Loss,Interval Weight Loss,http://www.intervalweightloss.com.au,(blank),(blank),(blank),0423 292 512,Yes,Yes,Yes,Yes,Yes,Dietitians and Dietary Services,1st month free plus+ 25% ongoing discount. Use code SENIORSCARD at checkout (when entering credit card details). No lock-in contracts. Cancel any time,(blank),(blank)
iPhone Repairs Brisbane,iPhone Repairs Brisbane,http://www.iphonescreen.com.au,Mobile Business - Brisbane Wide,(blank),4109,0412 549 228,No,Yes,No,Yes,No,Mobile Phones and Accessories,10% discount conditions apply. iPhone and iPad repairs Brisbane wide for repairs done on the spot within 30 minutes at one of our mobile workshops.,-27.582061,153.058657
iPhonify,iPhonify,https://iphonify.me,Level 1  55 Plaza Pde -  Kon-Tiki Business Centre Tower 2,MAROOCHYDORE,4558,0415 616 061,No,Yes,Yes,Yes,Yes,"Education, Training and Personal Development","15% off our standard hourly rates for setup, training and support services for iPhone, iPad, iMac and PC. Personalized and Group booking available.",-26.658797,153.093815
Ipswich Building and Pest Inspections (QBCC Act Lic 735170),Ipswich Building and Pest Inspections,www.ipswichbuildingandpestinspections.com.au,Windle Rd,BRASSALL,4305,(07) 3201 4080,No,Yes,No,Yes,Yes,Building Inspections and Valuations,"10% off full thermal reports, before selling or buying. ",-27.590277,152.724937
Ipswich City Dental,Ipswich City Dental,http://www.ipswichcitydental.com.au,"Tenancy E, 160 Brisbane St",IPSWICH,4305,(07) 3485 0155,No,Yes,No,Yes,No,Dentists,10% discount on gap payments. 10% off dental services.,-27.618246,152.759901
Ipswich City Locksmiths,Ipswich City Locksmiths,www.esl-lock.com.au,55 Brisbane St,IPSWICH,4305,(07) 3281 3882,No,Yes,No,Yes,No,Locksmiths,10% discount on products and services. Excludes safes and afterhours.,-27.614742,152.762741
Ipswich City Mall Newsagents,Ipswich City Mall Newsagents,(blank),Ipswich City Mall,IPSWICH ,4305,(07) 3281 3844,No,Yes,Yes,Yes,Yes,"Books, Magazines and Newspapers","10% discount on all cards, gifts and stationery items.",-27.615696,152.758773
Ipswich Day & Night Chemist,Ipswich Day & Night Chemist,http://ipswichdayandnightchemist.com.au/,73 Brisbane St,IPSWICH,4305,(07) 3281 3999,No,No,No,Yes,No,Pharmacies,10% discount on all purchases. Excludes prescriptions.,-27.614576,152.761751
Ipswich Massage & Herbal Spa ,Ipswich Massage & Herbal Spa,ipswichmassage.com.au,"196 Brisbane St, Cnr Waghorn St",IPSWICH,4305,(07) 3281 6007,No,Yes,Yes,Yes,Yes,Massage,10% discount for card holders.,-27.616999,152.753419
Ipswich Medical Centre Day & Night Chemist,Ipswich Medical Centre Day & Night Chemist,(blank),117 Brisbane St,IPSWICH,4305,(07) 3281 3700,No,Yes,No,Yes,Yes,Pharmacies,15% off all products. Excludes specials and PBS scripts.,-27.613899,152.759685
Ipswich Mower & Saw Service Pty Ltd,Ipswich Mower & Saw Service Pty Ltd,www.ipswichmowers.com.au,466 Warwick Rd,YAMANTO,4305,(07) 3288 8126,No,Yes,No,Yes,Yes,Mowers,5% discount on sales and spare parts. Excluding specials and labour.,-27.658883,152.743481
Police-Citizens Youth Club,Ipswich PCYC,www.pcyc.org.au,Ipswich PCYC - 1C Griffith Rd,EASTERN HEIGHTS,4305,(07) 3281 2547,No,No,No,Yes,Yes,Police and Citizens Youth Centres,80% discount on adult membership rate.,-27.62313,152.770218
Ipswich Real Estate Pty Ltd,Ipswich Real Estate,http://ipswichrealestate.com.au,178 Brisbane Street,IPSWICH,4304,(07) 3281 2724,No,Yes,No,Yes,Yes,Real Estate Agencies and Property Managers,$2000 off our sales commission. 2% discount of our property management rate (Includes GST),-27.614747,152.755563
Ipswich Real Estate Pty Ltd,Ipswich Real Estate,http://ipswichrealestate.com.au,178 Brisbane St,IPSWICH,4305,(07) 3281 2724,No,Yes,No,Yes,Yes,Real Estate Agencies and Property Managers,$2000 off our sales commission. 2% discount of our property management rate (Includes GST),-27.614747,152.755563
Irish Bentley Lawyers,Irish Bentley Lawyers,www.irishbentley.com.au,L 5  99 Creek St,BRISBANE,4000,(07) 3229 4060,No,Yes,No,Yes,Yes,Legal Services,30% off wills and powers of attorney.,-27.466217,153.028255
Irish Finnegans,Irish Finnegans,www.irishfinnegans.com.au,34 High Range Dr,CONDON,4815,(07) 4723 7777,No,Yes,Yes,Yes,Yes,"Clubs, Hotels and Taverns",10% off bistro menu. Excludes seniors menu & other offers.,-19.319803,146.723749
Ironbond (QBCC Act Lic 731212),Ironbond ,www.ironbond.com.au,Mobile Business - Sunshine Coast,(blank),4558,(07) 5494 8280,No,No,No,Yes,Yes,Roofing and Guttering,10% discount. Subject to roof size.,-26.653925,153.078559
"Irons Hardware, Timber & Truss","Irons Hardware, Timber & Truss",(blank),5-15 McBean St,YEPPOON,4703,(07) 4939 3700,No,No,No,Yes,Yes,Hardware and Tools,5% off all products. Excludes catalogue and sale items.,-23.139729,150.735621
iRose Cafe,iRose Cafe,https://www.facebook.com/iRoseCafe/,Shop 19  549-561 Underwood Rd,ROCHEDALE SOUTH,4123,(07) 3423 3613,No,Yes,No,Yes,No,Cafes,10% discount every Tuesdays.,-27.602506,153.147685
Island Auto Repairs,Island Auto Repairs,www.islandautorepairs.com,2 Armitage St,BONGAREE,4507,(07) 4408 0043,No,Yes,Yes,Yes,Yes,Repairs and Servicing,10% discount on all services.,-27.0774,153.18033
Island Coast Holden,Island Coast Holden,www.islandcoastholden.com.au,Bruce Hwy,TULLY,4854,(07) 4068 1000,No,No,No,Yes,No,Repairs and Servicing,10% off retail price of labour and parts.,-17.934796,145.93234
Island Coast Radiator & Windscreens,Island Coast Radiotor & Windscreens,www.icrw.com.au,7 Murray St,TULLY,4854,(07) 4068 2747,No,Yes,No,Yes,Yes,Parts and Accessories,5% discount on all new radiator parts.,-17.931841,145.926941
Island Coast Radiator & Windscreens,Island Coast Radiotor & Windscreens,www.icrw.com.au,7 Murray St,TULLY,4854,(07) 4068 2747,No,Yes,No,Yes,Yes,Repairs and Servicing,5% discount on all windscreens fitted.,-17.931841,145.926941
Island Living Centre,Island Gifts & Things,www.islandjewellery.com.au,36 Mandalay Ave,MAGNETIC ISLAND,4819,(07) 4778 5836,No,Yes,No,Yes,No,Gifts and Homewares,10% discount on all gift items.,-19.148681,146.841821
Ispa Kebabs Springwood,Ispa Kebabs Springwood,www.ispakebabs.com.au,Centro Shp Cnt,SPRINGWOOD,4127,(07) 3208 0266,No,Yes,No,Yes,Yes,Takeaway,10% discount on any purchase.,-27.613902,153.126284
isubscribe,isubscribe,www.isubscribe.com.au/seniorscard,(blank),(blank),(blank),(02) 9251 3500,Yes,Yes,No,Yes,Yes,"Books, Magazines and Newspapers",10% discount on magazine subscriptions.,(blank),(blank)
Isuzu Ute Gympie,Isuzu Ute Gympie,www.isuzuutegympie.com.au,16-20 Rowe St,GYMPIE,4570,(07) 5480 5200,No,Yes,No,Yes,Yes,Repairs and Servicing,10% discount on service cost. Must advise when booking.,-26.189759,152.655346
iVenture Card,iVenture Card,https://www.iventurecard.com/au/,https://www.iventurecard.com/au/,ONLINE BUSINESS,0,(02) 8007 6350,No,Yes,No,Yes,No,Tourist Attractions,"iVenture Card is offering 10% off pre-paid attraction passes for over 305 plus attractions, tours and experiences worldwide.",(blank),(blank)
J & C Cleaning Service,J & C Cleaning Service,http://www.jandccleaning.com.au/,12 Progress Ct,TOOWOOMBA,4350,(07) 4639 1166,No,No,No,Yes,No,Carpets and Floor Coverings,"5% off cleaning services, domestic carpets and lounges.",-27.533821,151.953308
J & C Cleaning Service,J & C Cleaning Service,http://www.jandccleaning.com.au/,12 Progress Ct,TOOWOOMBA,4350,(07) 4639 1166,No,No,No,Yes,No,Cleaning Products and Services,"5% off cleaning services, domestic carpets and lounges.",-27.533821,151.953308
